product_id,product_name,product_unit,product_price,supplier_id,category_id,supplier_name,supplier_contact,supplier_address,supplier_city,supplier_postal_code,supplier_country,supplier_phone,category_name,category_description,od_id,order_id,product_quantity,customer_id,employee_id,order_date,shipper_id,customer_name,customer_contact,customer_address,customer_city,customer_postal_code,customer_country,employee_last_name,employee_first_name,employee_birthdate,employee_photo,employee_notes,shipper_name,shipper_phone
21,"Sir Rodneys Scones","24 pkgs. x 4 pieces",10,8,3,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Confections,"Desserts, candies, and sweet breads",422,10406,30,62,7,1997-01-07,1,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.","Speedy Express","(503) 555-9831"
20,"Sir Rodneys Marmalade","30 gift boxes",81,8,3,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Confections,"Desserts, candies, and sweet breads",331,10372,12,62,5,1996-12-04,2,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,Buchanan,Steven,1955-03-04,EmpID5.pic,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.","United Package","(503) 555-3199"
1,Chais,"10 boxes x 20 bags",18,1,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Beverages,"Soft drinks, coffees, teas, beers, and ales",421,10406,10,62,7,1997-01-07,1,"Queen Cozinha","Lucia Carvalho","Alameda dos Canarios, 891","Sao Paulo",05487-020,Brazil,King,Robert,1960-05-29,EmpID7.pic,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan and then joining the company. After completing a course entitled 'Selling in Europe', he was transferred to the London office.","Speedy Express","(503) 555-9831"
2,Chang,"24 - 12 oz bottles",19,1,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Beverages,"Soft drinks, coffees, teas, beers, and ales",454,10418,60,63,4,1997-01-17,1,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Peacock,Margaret,1958-09-19,EmpID4.pic,"Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.","Speedy Express","(503) 555-9831"
60,"Camembert Pierrot","15 - 300 g rounds",34,28,4,"Gai paturage","Eliane Noz","Bat. B 3, rue des Alpes",Annecy,74000,France,38.76.98.06,"Dairy Products",Cheeses,305,10361,55,63,1,1996-11-22,2,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","United Package","(503) 555-3199"
39,"Chartreuse verte","750 cc per bottle",18,18,1,"Aux joyeux ecclesiastiques","Guylene Nodier","203, Rue des Francs-Bourgeois",Paris,75004,France,"(1) 03.83.00.68",Beverages,"Soft drinks, coffees, teas, beers, and ales",304,10361,54,63,1,1996-11-22,2,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","United Package","(503) 555-3199"
42,"Singaporean Hokkien Fried Mee","32 - 1 kg pkgs.",14,20,5,"Leka Trading","Chandra Leka","471 Serangoon Loop, Suite #402",Singapore,0512,Singapore,555-8787,Grains/Cereals,"Breads, crackers, pasta, and cereal",263,10345,9,63,2,1996-11-04,2,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","United Package","(503) 555-3199"
19,"Teatime Chocolate Biscuits","10 boxes x 12 pieces",9.2,8,3,"Specialty Biscuits, Ltd.","Peter Wilson","29 Kings Way",Manchester,"M14 GSD",UK,"(161) 555-4448",Confections,"Desserts, candies, and sweet breads",262,10345,80,63,2,1996-11-04,2,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","United Package","(503) 555-3199"
8,"Northwoods Cranberry Sauce","12 - 12 oz jars",40,3,2,"Grandma Kellys Homestead","Regina Murphy","707 Oxford Rd.","Ann Arbor",48104,USA,"(313) 555-5735",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",261,10345,70,63,2,1996-11-04,2,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","United Package","(503) 555-3199"
76,Lakkalikoori,"500 ml",18,23,1,"Karkki Oy","Anne Heikkonen","Valtakatu 12",Lappeenranta,53120,Finland,"(953) 10956",Beverages,"Soft drinks, coffees, teas, beers, and ales",70,10273,33,63,3,1996-08-05,3,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
62,"Tarte au sucre","48 pies",49.3,29,3,"Forets derables","Chantal Goulet","148 rue Chasseur",Ste-Hyacinthe,"J2S 7S8",Canada,"(514) 555-2955",Confections,"Desserts, candies, and sweet breads",104,10286,40,63,8,1996-08-21,3,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","Federal Shipping","(503) 555-9931"
53,"Perth Pasties","48 pieces",32.8,24,6,"Gday, Mate","Wendy Mackenzie","170 Prince Edward Parade Hunters Hill",Sydney,2042,Australia,"(02) 555-5914",Meat/Poultry,"Prepared meats",102,10285,36,63,1,1996-08-20,2,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","United Package","(503) 555-3199"
40,"Boston Crab Meat","24 - 4 oz tins",18.4,19,8,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Seafood,"Seaweed and fish",101,10285,40,63,1,1996-08-20,2,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","United Package","(503) 555-3199"
40,"Boston Crab Meat","24 - 4 oz tins",18.4,19,8,"New England Seafood Cannery","Robb Merchant","Order Processing Dept. 2100 Paul Revere Blvd.",Boston,02134,USA,"(617) 555-3267",Seafood,"Seaweed and fish",69,10273,60,63,3,1996-08-05,3,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
36,"Inlagd Sill","24 - 250 g jars",19,17,8,"Svensk Sjofoda AB","Michael Bjorn","Brovallavagen 231",Stockholm,"S-123 45",Sweden,"08-123 45 67",Seafood,"Seaweed and fish",177,10313,12,63,2,1996-09-24,2,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Fuller,Andrew,1952-02-19,EmpID2.pic,"Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.","United Package","(503) 555-3199"
35,"Steeleye Stout","24 - 12 oz bottles",18,16,1,"Bigfoot Breweries","Cheryl Saylor","3400 - 8th Avenue Suite 210",Bend,97101,USA,"(503) 555-9931",Beverages,"Soft drinks, coffees, teas, beers, and ales",103,10286,100,63,8,1996-08-21,3,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Callahan,Laura,1958-01-09,EmpID8.pic,"Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.","Federal Shipping","(503) 555-9931"
33,Geitost,"500 g",2.5,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,68,10273,20,63,3,1996-08-05,3,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
31,"Gorgonzola Telino","12 - 100 g pkgs",12.5,14,4,"Formaggi Fortini s.r.l.","Elio Rossi","Viale Dante, 75",Ravenna,48100,Italy,"(0544) 60323","Dairy Products",Cheeses,67,10273,15,63,3,1996-08-05,3,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
10,Ikura,"12 - 200 ml jars",31,4,8,"Tokyo Traders","Yoshi Nagase","9-8 Sekimai Musashino-shi",Tokyo,100,Japan,"(03) 3555-5011",Seafood,"Seaweed and fish",66,10273,24,63,3,1996-08-05,3,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
1,Chais,"10 boxes x 20 bags",18,1,1,"Exotic Liquid","Charlotte Cooper","49 Gilbert St.",Londona,"EC1 4SD",UK,"(171) 555-2222",Beverages,"Soft drinks, coffees, teas, beers, and ales",100,10285,45,63,1,1996-08-20,2,QUICK-Stop,"Horst Kloss","Taucherstrasse 10",Cunewalde,01307,Germany,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","United Package","(503) 555-3199"
71,Flotemysost,"10 - 500 g pkgs.",21.5,15,4,"Norske Meierier","Beate Vileid","Hatlevegen 5",Sandvika,1320,Norway,(0)2-953010,"Dairy Products",Cheeses,412,10401,60,65,1,1997-01-01,1,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Speedy Express","(503) 555-9831"
65,"Louisiana Fiery Hot Pepper Sauce","32 - 8 oz bottles",21.05,2,2,"New Orleans Cajun Delights","Shelley Burke","P.O. Box 78934","New Orleans",70117,USA,"(100) 555-4822",Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",411,10401,20,65,1,1997-01-01,1,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Speedy Express","(503) 555-9831"
56,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,26,5,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Grains/Cereals,"Breads, crackers, pasta, and cereal",410,10401,70,65,1,1997-01-01,1,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Speedy Express","(503) 555-9831"
56,"Gnocchi di nonna Alice","24 - 250 g pkgs.",38,26,5,"Pasta Buttini s.r.l.","Giovanni Giudici","Via dei Gelsomini, 153",Salerno,84100,Italy,"(089) 6547665",Grains/Cereals,"Breads, crackers, pasta, and cereal",265,10346,20,65,3,1996-11-05,3,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
30,"Nord-Ost Matjeshering","10 - 200 g glasses",25.89,13,8,"Nord-Ost-Fisch Handelsgesellschaft mbH","Sven Petersen","Frahmredder 112a",Cuxhaven,27478,Germany,"(04721) 8713",Seafood,"Seaweed and fish",409,10401,18,65,1,1997-01-01,1,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Davolio,Nancy,1968-12-08,EmpID1.pic,"Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.","Speedy Express","(503) 555-9831"
17,"Alice Mutton","20 - 1 kg tins",39,7,6,"Pavlova, Ltd.","Ian Devling","74 Rose St. Moonie Ponds",Melbourne,3058,Australia,"(03) 444-2343",Meat/Poultry,"Prepared meats",264,10346,36,65,3,1996-11-05,3,"Rattlesnake Canyon Grocery","Paula Wilson","2817 Milton Dr.",Albuquerque,87110,USA,Leverling,Janet,1963-08-30,EmpID3.pic,"Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.","Federal Shipping","(503) 555-9931"
